TrtID,TrtCode,Treatment,Site,Crop,MD,Rep,Trap,SiteID,Week,Count,Date,Days
3,C,PpoCombo,Kettleman,Alm,No,4,344,3,32,48,08/08/2017,7
3,C,PpoCombo,Kettleman,Alm,No,5,354,3,32,53,08/08/2017,7
3,C,PpoCombo,Kettleman,Alm,No,6,364,3,32,60,08/08/2017,7
3,C,PpoCombo,Kettleman,Alm,No,7,372,3,32,32,08/08/2017,7
3,C,PpoCombo,Kettleman,Alm,No,8,383,3,32,35,08/08/2017,7
4,D,StopNow,Kettleman,Alm,No,1,312,3,32,0,08/08/2017,7
4,D,StopNow,Kettleman,Alm,No,2,323,3,32,0,08/08/2017,7
4,D,StopNow,Kettleman,Alm,No,3,335,3,32,0,08/08/2017,7
4,D,StopNow,Kettleman,Alm,No,4,342,3,32,0,08/08/2017,7
4,D,StopNow,Kettleman,Alm,No,5,353,3,32,0,08/08/2017,7
4,D,StopNow,Kettleman,Alm,No,6,365,3,32,7,08/08/2017,7
4,D,StopNow,Kettleman,Alm,No,7,373,3,32,6,08/08/2017,7
4,D,StopNow,Kettleman,Alm,No,8,385,3,32,0,08/08/2017,7
5,E,StopNowCombo,Kettleman,Alm,No,1,313,3,32,44,08/08/2017,7
5,E,StopNowCombo,Kettleman,Alm,No,2,321,3,32,41,08/08/2017,7
5,E,StopNowCombo,Kettleman,Alm,No,3,331,3,32,33,08/08/2017,7
5,E,StopNowCombo,Kettleman,Alm,No,4,341,3,32,42,08/08/2017,7
5,E,StopNowCombo,Kettleman,Alm,No,5,352,3,32,49,08/08/2017,7
5,E,StopNowCombo,Kettleman,Alm,No,6,363,3,32,42,08/08/2017,7
5,E,StopNowCombo,Kettleman,Alm,No,7,374,3,32,21,08/08/2017,7
5,E,StopNowCombo,Kettleman,Alm,No,8,384,3,32,57,08/08/2017,7
1,A,NowBiolure,Kettleman,Pis,No,1,414,4,32,7,08/10/2017,9
1,A,NowBiolure,Kettleman,Pis,No,2,422,4,32,9,08/10/2017,9
1,A,NowBiolure,Kettleman,Pis,No,3,432,4,32,12,08/10/2017,9
1,A,NowBiolure,Kettleman,Pis,No,4,445,4,32,8,08/10/2017,9
1,A,NowBiolure,Kettleman,Pis,No,5,455,4,32,3,08/10/2017,9
1,A,NowBiolure,Kettleman,Pis,No,6,465,4,32,3,08/10/2017,9
1,A,NowBiolure,Kettleman,Pis,No,7,474,4,32,7,08/10/2017,9
1,A,NowBiolure,Kettleman,Pis,No,8,481,4,32,12,08/10/2017,9
2,B,Ppo,Kettleman,Pis,No,1,413,4,32,13,08/10/2017,9
2,B,Ppo,Kettleman,Pis,No,2,423,4,32,7,08/10/2017,9
2,B,Ppo,Kettleman,Pis,No,3,431,4,32,8,08/10/2017,9
2,B,Ppo,Kettleman,Pis,No,4,443,4,32,6,08/10/2017,9
2,B,Ppo,Kettleman,Pis,No,5,452,4,32,14,08/10/2017,9
2,B,Ppo,Kettleman,Pis,No,6,464,4,32,11,08/10/2017,9
2,B,Ppo,Kettleman,Pis,No,7,475,4,32,10,08/10/2017,9
2,B,Ppo,Kettleman,Pis,No,8,482,4,32,7,08/10/2017,9
3,C,PpoCombo,Kettleman,Pis,No,1,411,4,32,17,08/10/2017,9
3,C,PpoCombo,Kettleman,Pis,No,2,424,4,32,19,08/10/2017,9
3,C,PpoCombo,Kettleman,Pis,No,3,433,4,32,11,08/10/2017,9
3,C,PpoCombo,Kettleman,Pis,No,4,442,4,32,18,08/10/2017,9
3,C,PpoCombo,Kettleman,Pis,No,5,454,4,32,19,08/10/2017,9
3,C,PpoCombo,Kettleman,Pis,No,6,463,4,32,16,08/10/2017,9
3,C,PpoCombo,Kettleman,Pis,No,7,472,4,32,17,08/10/2017,9
3,C,PpoCombo,Kettleman,Pis,No,8,483,4,32,12,08/10/2017,9
4,D,StopNow,Kettleman,Pis,No,1,415,4,32,13,08/10/2017,9
4,D,StopNow,Kettleman,Pis,No,2,421,4,32,0,08/10/2017,9
4,D,StopNow,Kettleman,Pis,No,3,434,4,32,0,08/10/2017,9
4,D,StopNow,Kettleman,Pis,No,4,444,4,32,20,08/10/2017,9
4,D,StopNow,Kettleman,Pis,No,5,451,4,32,0,08/10/2017,9
4,D,StopNow,Kettleman,Pis,No,6,462,4,32,10,08/10/2017,9
4,D,StopNow,Kettleman,Pis,No,7,471,4,32,6,08/10/2017,9
4,D,StopNow,Kettleman,Pis,No,8,484,4,32,17,08/10/2017,9
5,E,StopNowCombo,Kettleman,Pis,No,1,412,4,32,19,08/10/2017,9
5,E,StopNowCombo,Kettleman,Pis,No,2,425,4,32,13,08/10/2017,9
5,E,StopNowCombo,Kettleman,Pis,No,3,435,4,32,11,08/10/2017,9
5,E,StopNowCombo,Kettleman,Pis,No,4,441,4,32,19,08/10/2017,9
5,E,StopNowCombo,Kettleman,Pis,No,5,453,4,32,7,08/10/2017,9
5,E,StopNowCombo,Kettleman,Pis,No,6,461,4,32,30,08/10/2017,9
5,E,StopNowCombo,Kettleman,Pis,No,7,473,4,32,12,08/10/2017,9
5,E,StopNowCombo,Kettleman,Pis,No,8,485,4,32,34,08/10/2017,9
1,A,NowBiolure,VistaVerde,Alm,Yes,1,115,1,32,0,08/09/2017,7
1,A,NowBiolure,VistaVerde,Alm,Yes,2,121,1,32,1,08/09/2017,7
1,A,NowBiolure,VistaVerde,Alm,Yes,3,131,1,32,0,08/09/2017,7
1,A,NowBiolure,VistaVerde,Alm,Yes,4,145,1,32,0,08/09/2017,7
1,A,NowBiolure,VistaVerde,Alm,Yes,5,151,1,32,0,08/09/2017,7
1,A,NowBiolure,VistaVerde,Alm,Yes,6,163,1,32,0,08/09/2017,7
1,A,NowBiolure,VistaVerde,Alm,Yes,7,175,1,32,0,08/09/2017,7
1,A,NowBiolure,VistaVerde,Alm,Yes,8,181,1,32,0,08/09/2017,7
2,B,Ppo,VistaVerde,Alm,Yes,1,114,1,32,10,08/09/2017,7
2,B,Ppo,VistaVerde,Alm,Yes,2,125,1,32,12,08/09/2017,7
2,B,Ppo,VistaVerde,Alm,Yes,3,135,1,32,13,08/09/2017,7
2,B,Ppo,VistaVerde,Alm,Yes,4,143,1,32,6,08/09/2017,7
2,B,Ppo,VistaVerde,Alm,Yes,5,155,1,32,2,08/09/2017,7
2,B,Ppo,VistaVerde,Alm,Yes,6,162,1,32,17,08/09/2017,7
2,B,Ppo,VistaVerde,Alm,Yes,7,174,1,32,3,08/09/2017,7
2,B,Ppo,VistaVerde,Alm,Yes,8,182,1,32,0,08/09/2017,7
3,C,PpoCombo,VistaVerde,Alm,Yes,1,111,1,32,15,08/09/2017,7
3,C,PpoCombo,VistaVerde,Alm,Yes,2,124,1,32,13,08/09/2017,7
3,C,PpoCombo,VistaVerde,Alm,Yes,3,133,1,32,17,08/09/2017,7
3,C,PpoCombo,VistaVerde,Alm,Yes,4,142,1,32,20,08/09/2017,7
3,C,PpoCombo,VistaVerde,Alm,Yes,5,152,1,32,2,08/09/2017,7
3,C,PpoCombo,VistaVerde,Alm,Yes,6,164,1,32,0,08/09/2017,7
3,C,PpoCombo,VistaVerde,Alm,Yes,7,173,1,32,6,08/09/2017,7
3,C,PpoCombo,VistaVerde,Alm,Yes,8,183,1,32,11,08/09/2017,7
4,D,StopNow,VistaVerde,Alm,Yes,1,112,1,32,2,08/09/2017,7
4,D,StopNow,VistaVerde,Alm,Yes,2,123,1,32,0,08/09/2017,7
4,D,StopNow,VistaVerde,Alm,Yes,3,132,1,32,0,08/09/2017,7
4,D,StopNow,VistaVerde,Alm,Yes,4,141,1,32,0,08/09/2017,7
4,D,StopNow,VistaVerde,Alm,Yes,5,154,1,32,21,08/09/2017,7
4,D,StopNow,VistaVerde,Alm,Yes,6,165,1,32,4,08/09/2017,7
4,D,StopNow,VistaVerde,Alm,Yes,7,171,1,32,0,08/09/2017,7
4,D,StopNow,VistaVerde,Alm,Yes,8,185,1,32,4,08/09/2017,7
5,E,StopNowCombo,VistaVerde,Alm,Yes,1,113,1,32,3,08/09/2017,7
5,E,StopNowCombo,VistaVerde,Alm,Yes,2,122,1,32,2,08/09/2017,7
5,E,StopNowCombo,VistaVerde,Alm,Yes,3,134,1,32,4,08/09/2017,7
5,E,StopNowCombo,VistaVerde,Alm,Yes,4,144,1,32,2,08/09/2017,7
5,E,StopNowCombo,VistaVerde,Alm,Yes,5,153,1,32,0,08/09/2017,7
5,E,StopNowCombo,VistaVerde,Alm,Yes,6,161,1,32,0,08/09/2017,7
5,E,StopNowCombo,VistaVerde,Alm,Yes,7,172,1,32,0,08/09/2017,7
5,E,StopNowCombo,VistaVerde,Alm,Yes,8,184,1,32,1,08/09/2017,7
1,A,NowBiolure,VistaVerde,Pis,Yes,1,214,2,32,2,08/09/2017,7
1,A,NowBiolure,VistaVerde,Pis,Yes,2,221,2,32,3,08/09/2017,7
1,A,NowBiolure,VistaVerde,Pis,Yes,3,233,2,32,0,08/09/2017,7
1,A,NowBiolure,VistaVerde,Pis,Yes,4,245,2,32,1,08/09/2017,7
1,A,NowBiolure,VistaVerde,Pis,Yes,5,255,2,32,1,08/09/2017,7
1,A,NowBiolure,VistaVerde,Pis,Yes,6,265,2,32,3,08/09/2017,7
1,A,NowBiolure,VistaVerde,Pis,Yes,7,273,2,32,0,08/09/2017,7
1,A,NowBiolure,VistaVerde,Pis,Yes,8,285,2,32,2,08/09/2017,7
2,B,Ppo,VistaVerde,Pis,Yes,1,212,2,32,6,08/09/2017,7
2,B,Ppo,VistaVerde,Pis,Yes,2,222,2,32,8,08/09/2017,7
2,B,Ppo,VistaVerde,Pis,Yes,3,232,2,32,6,08/09/2017,7
2,B,Ppo,VistaVerde,Pis,Yes,4,243,2,32,5,08/09/2017,7
2,B,Ppo,VistaVerde,Pis,Yes,5,252,2,32,5,08/09/2017,7
2,B,Ppo,VistaVerde,Pis,Yes,6,264,2,32,3,08/09/2017,7
2,B,Ppo,VistaVerde,Pis,Yes,7,272,2,32,1,08/09/2017,7
2,B,Ppo,VistaVerde,Pis,Yes,8,283,2,32,21,08/09/2017,7
3,C,PpoCombo,VistaVerde,Pis,Yes,1,213,2,32,30,08/09/2017,7
3,C,PpoCombo,VistaVerde,Pis,Yes,2,225,2,32,28,08/09/2017,7
3,C,PpoCombo,VistaVerde,Pis,Yes,3,231,2,32,31,08/09/2017,7
3,C,PpoCombo,VistaVerde,Pis,Yes,4,241,2,32,15,08/09/2017,7
3,C,PpoCombo,VistaVerde,Pis,Yes,5,254,2,32,26,08/09/2017,7
3,C,PpoCombo,VistaVerde,Pis,Yes,6,263,2,32,34,08/09/2017,7
3,C,PpoCombo,VistaVerde,Pis,Yes,7,271,2,32,18,08/09/2017,7
3,C,PpoCombo,VistaVerde,Pis,Yes,8,284,2,32,27,08/09/2017,7
4,D,StopNow,VistaVerde,Pis,Yes,1,211,2,32,2,08/09/2017,7
4,D,StopNow,VistaVerde,Pis,Yes,2,223,2,32,7,08/09/2017,7
4,D,StopNow,VistaVerde,Pis,Yes,3,234,2,32,0,08/09/2017,7
4,D,StopNow,VistaVerde,Pis,Yes,4,242,2,32,7,08/09/2017,7
4,D,StopNow,VistaVerde,Pis,Yes,5,251,2,32,2,08/09/2017,7
4,D,StopNow,VistaVerde,Pis,Yes,6,262,2,32,0,08/09/2017,7
4,D,StopNow,VistaVerde,Pis,Yes,7,274,2,32,0,08/09/2017,7
4,D,StopNow,VistaVerde,Pis,Yes,8,281,2,32,1,08/09/2017,7
5,E,StopNowCombo,VistaVerde,Pis,Yes,1,215,2,32,8,08/09/2017,7
5,E,StopNowCombo,VistaVerde,Pis,Yes,2,224,2,32,11,08/09/2017,7
5,E,StopNowCombo,VistaVerde,Pis,Yes,3,235,2,32,5,08/09/2017,7
5,E,StopNowCombo,VistaVerde,Pis,Yes,4,244,2,32,7,08/09/2017,7
5,E,StopNowCombo,VistaVerde,Pis,Yes,5,253,2,32,8,08/09/2017,7
5,E,StopNowCombo,VistaVerde,Pis,Yes,6,261,2,32,9,08/09/2017,7
5,E,StopNowCombo,VistaVerde,Pis,Yes,7,275,2,32,9,08/09/2017,7
5,E,StopNowCombo,VistaVerde,Pis,Yes,8,282,2,32,5,08/09/2017,7
1,A,NowBiolure,Kettleman,Alm,No,1,314,3,33,10,08/14/2017,6
1,A,NowBiolure,Kettleman,Alm,No,2,324,3,33,2,08/14/2017,6
1,A,NowBiolure,Kettleman,Alm,No,3,332,3,33,2,08/14/2017,6
1,A,NowBiolure,Kettleman,Alm,No,4,343,3,33,9,08/14/2017,6
1,A,NowBiolure,Kettleman,Alm,No,5,355,3,33,25,08/14/2017,6
1,A,NowBiolure,Kettleman,Alm,No,6,361,3,33,8,08/14/2017,6
1,A,NowBiolure,Kettleman,Alm,No,7,371,3,33,5,08/14/2017,6
1,A,NowBiolure,Kettleman,Alm,No,8,381,3,33,19,08/14/2017,6
2,B,Ppo,Kettleman,Alm,No,1,315,3,33,16,08/14/2017,6
2,B,Ppo,Kettleman,Alm,No,2,322,3,33,19,08/14/2017,6
2,B,Ppo,Kettleman,Alm,No,3,333,3,33,22,08/14/2017,6
2,B,Ppo,Kettleman,Alm,No,4,345,3,33,13,08/14/2017,6
2,B,Ppo,Kettleman,Alm,No,5,351,3,33,18,08/14/2017,6
2,B,Ppo,Kettleman,Alm,No,6,362,3,33,21,08/14/2017,6
2,B,Ppo,Kettleman,Alm,No,7,375,3,33,22,08/14/2017,6
2,B,Ppo,Kettleman,Alm,No,8,382,3,33,16,08/14/2017,6
3,C,PpoCombo,Kettleman,Alm,No,1,311,3,33,51,08/14/2017,6
3,C,PpoCombo,Kettleman,Alm,No,2,325,3,33,51,08/14/2017,6
3,C,PpoCombo,Kettleman,Alm,No,3,334,3,33,33,08/14/2017,6
3,C,PpoCombo,Kettleman,Alm,No,4,344,3,33,39,08/14/2017,6
3,C,PpoCombo,Kettleman,Alm,No,5,354,3,33,50,08/14/2017,6
3,C,PpoCombo,Kettleman,Alm,No,6,364,3,33,44,08/14/2017,6
3,C,PpoCombo,Kettleman,Alm,No,7,372,3,33,32,08/14/2017,6
3,C,PpoCombo,Kettleman,Alm,No,8,383,3,33,19,08/14/2017,6
4,D,StopNow,Kettleman,Alm,No,1,312,3,33,7,08/14/2017,6
4,D,StopNow,Kettleman,Alm,No,2,323,3,33,1,08/14/2017,6
4,D,StopNow,Kettleman,Alm,No,3,335,3,33,8,08/14/2017,6
4,D,StopNow,Kettleman,Alm,No,4,342,3,33,9,08/14/2017,6
4,D,StopNow,Kettleman,Alm,No,5,353,3,33,9,08/14/2017,6
4,D,StopNow,Kettleman,Alm,No,6,365,3,33,8,08/14/2017,6
4,D,StopNow,Kettleman,Alm,No,7,373,3,33,5,08/14/2017,6
4,D,StopNow,Kettleman,Alm,No,8,385,3,33,11,08/14/2017,6
5,E,StopNowCombo,Kettleman,Alm,No,1,313,3,33,20,08/14/2017,6
5,E,StopNowCombo,Kettleman,Alm,No,2,321,3,33,13,08/14/2017,6
5,E,StopNowCombo,Kettleman,Alm,No,3,331,3,33,10,08/14/2017,6
5,E,StopNowCombo,Kettleman,Alm,No,4,341,3,33,19,08/14/2017,6
5,E,StopNowCombo,Kettleman,Alm,No,5,352,3,33,21,08/14/2017,6
5,E,StopNowCombo,Kettleman,Alm,No,6,363,3,33,19,08/14/2017,6
5,E,StopNowCombo,Kettleman,Alm,No,7,374,3,33,6,08/14/2017,6
5,E,StopNowCombo,Kettleman,Alm,No,8,384,3,33,20,08/14/2017,6
1,A,NowBiolure,Kettleman,Pis,No,1,414,4,33,29,08/17/2017,7
1,A,NowBiolure,Kettleman,Pis,No,2,422,4,33,5,08/17/2017,7
1,A,NowBiolure,Kettleman,Pis,No,3,432,4,33,4,08/17/2017,7
1,A,NowBiolure,Kettleman,Pis,No,4,445,4,33,7,08/17/2017,7
1,A,NowBiolure,Kettleman,Pis,No,5,455,4,33,0,08/17/2017,7
1,A,NowBiolure,Kettleman,Pis,No,6,465,4,33,4,08/17/2017,7
1,A,NowBiolure,Kettleman,Pis,No,7,474,4,33,2,08/17/2017,7
1,A,NowBiolure,Kettleman,Pis,No,8,481,4,33,12,08/17/2017,7
2,B,Ppo,Kettleman,Pis,No,1,413,4,33,11,08/17/2017,7
2,B,Ppo,Kettleman,Pis,No,2,423,4,33,9,08/17/2017,7
2,B,Ppo,Kettleman,Pis,No,3,431,4,33,8,08/17/2017,7
2,B,Ppo,Kettleman,Pis,No,4,443,4,33,10,08/17/2017,7
2,B,Ppo,Kettleman,Pis,No,5,452,4,33,7,08/17/2017,7
2,B,Ppo,Kettleman,Pis,No,6,464,4,33,10,08/17/2017,7
2,B,Ppo,Kettleman,Pis,No,7,475,4,33,15,08/17/2017,7
2,B,Ppo,Kettleman,Pis,No,8,482,4,33,7,08/17/2017,7
3,C,PpoCombo,Kettleman,Pis,No,1,411,4,33,28,08/17/2017,7
3,C,PpoCombo,Kettleman,Pis,No,2,424,4,33,16,08/17/2017,7
3,C,PpoCombo,Kettleman,Pis,No,3,433,4,33,13,08/17/2017,7
3,C,PpoCombo,Kettleman,Pis,No,4,442,4,33,9,08/17/2017,7
3,C,PpoCombo,Kettleman,Pis,No,5,454,4,33,28,08/17/2017,7
3,C,PpoCombo,Kettleman,Pis,No,6,463,4,33,18,08/17/2017,7
3,C,PpoCombo,Kettleman,Pis,No,7,472,4,33,23,08/17/2017,7
3,C,PpoCombo,Kettleman,Pis,No,8,483,4,33,31,08/17/2017,7
4,D,StopNow,Kettleman,Pis,No,1,415,4,33,6,08/17/2017,7
4,D,StopNow,Kettleman,Pis,No,2,421,4,33,7,08/17/2017,7
4,D,StopNow,Kettleman,Pis,No,3,434,4,33,9,08/17/2017,7
4,D,StopNow,Kettleman,Pis,No,4,444,4,33,10,08/17/2017,7
4,D,StopNow,Kettleman,Pis,No,5,451,4,33,8,08/17/2017,7
4,D,StopNow,Kettleman,Pis,No,6,462,4,33,2,08/17/2017,7
4,D,StopNow,Kettleman,Pis,No,7,471,4,33,7,08/17/2017,7
4,D,StopNow,Kettleman,Pis,No,8,484,4,33,10,08/17/2017,7
5,E,StopNowCombo,Kettleman,Pis,No,1,412,4,33,32,08/17/2017,7
5,E,StopNowCombo,Kettleman,Pis,No,2,425,4,33,14,08/17/2017,7
5,E,StopNowCombo,Kettleman,Pis,No,3,435,4,33,15,08/17/2017,7
5,E,StopNowCombo,Kettleman,Pis,No,4,441,4,33,5,08/17/2017,7
5,E,StopNowCombo,Kettleman,Pis,No,5,453,4,33,7,08/17/2017,7
5,E,StopNowCombo,Kettleman,Pis,No,6,461,4,33,18,08/17/2017,7
5,E,StopNowCombo,Kettleman,Pis,No,7,473,4,33,7,08/17/2017,7
5,E,StopNowCombo,Kettleman,Pis,No,8,485,4,33,21,08/17/2017,7
1,A,NowBiolure,VistaVerde,Alm,Yes,1,115,1,33,0,08/15/2017,6
1,A,NowBiolure,VistaVerde,Alm,Yes,2,121,1,33,,08/15/2017,6
1,A,NowBiolure,VistaVerde,Alm,Yes,3,131,1,33,0,08/15/2017,6
1,A,NowBiolure,VistaVerde,Alm,Yes,4,145,1,33,0,08/15/2017,6
1,A,NowBiolure,VistaVerde,Alm,Yes,5,151,1,33,0,08/15/2017,6
1,A,NowBiolure,VistaVerde,Alm,Yes,6,163,1,33,0,08/15/2017,6
1,A,NowBiolure,VistaVerde,Alm,Yes,7,175,1,33,0,08/15/2017,6
1,A,NowBiolure,VistaVerde,Alm,Yes,8,181,1,33,0,08/15/2017,6
2,B,Ppo,VistaVerde,Alm,Yes,1,114,1,33,13,08/15/2017,6
2,B,Ppo,VistaVerde,Alm,Yes,2,125,1,33,31,08/15/2017,6
2,B,Ppo,VistaVerde,Alm,Yes,3,135,1,33,48,08/15/2017,6
2,B,Ppo,VistaVerde,Alm,Yes,4,143,1,33,12,08/15/2017,6
2,B,Ppo,VistaVerde,Alm,Yes,5,155,1,33,8,08/15/2017,6
2,B,Ppo,VistaVerde,Alm,Yes,6,162,1,33,16,08/15/2017,6
2,B,Ppo,VistaVerde,Alm,Yes,7,174,1,33,9,08/15/2017,6
2,B,Ppo,VistaVerde,Alm,Yes,8,182,1,33,7,08/15/2017,6
3,C,PpoCombo,VistaVerde,Alm,Yes,1,111,1,33,44,08/15/2017,6
3,C,PpoCombo,VistaVerde,Alm,Yes,2,124,1,33,30,08/15/2017,6
3,C,PpoCombo,VistaVerde,Alm,Yes,3,133,1,33,32,08/15/2017,6
3,C,PpoCombo,VistaVerde,Alm,Yes,4,142,1,33,38,08/15/2017,6
3,C,PpoCombo,VistaVerde,Alm,Yes,5,152,1,33,17,08/15/2017,6
3,C,PpoCombo,VistaVerde,Alm,Yes,6,164,1,33,48,08/15/2017,6
3,C,PpoCombo,VistaVerde,Alm,Yes,7,173,1,33,16,08/15/2017,6
3,C,PpoCombo,VistaVerde,Alm,Yes,8,183,1,33,42,08/15/2017,6
4,D,StopNow,VistaVerde,Alm,Yes,1,112,1,33,0,08/15/2017,6
4,D,StopNow,VistaVerde,Alm,Yes,2,123,1,33,0,08/15/2017,6
4,D,StopNow,VistaVerde,Alm,Yes,3,132,1,33,2,08/15/2017,6
4,D,StopNow,VistaVerde,Alm,Yes,4,141,1,33,3,08/15/2017,6
4,D,StopNow,VistaVerde,Alm,Yes,5,154,1,33,0,08/15/2017,6
4,D,StopNow,VistaVerde,Alm,Yes,6,165,1,33,2,08/15/2017,6
4,D,StopNow,VistaVerde,Alm,Yes,7,171,1,33,0,08/15/2017,6
4,D,StopNow,VistaVerde,Alm,Yes,8,185,1,33,1,08/15/2017,6
5,E,StopNowCombo,VistaVerde,Alm,Yes,1,113,1,33,3,08/15/2017,6
5,E,StopNowCombo,VistaVerde,Alm,Yes,2,122,1,33,0,08/15/2017,6
5,E,StopNowCombo,VistaVerde,Alm,Yes,3,134,1,33,5,08/15/2017,6
5,E,StopNowCombo,VistaVerde,Alm,Yes,4,144,1,33,3,08/15/2017,6
5,E,StopNowCombo,VistaVerde,Alm,Yes,5,153,1,33,2,08/15/2017,6
5,E,StopNowCombo,VistaVerde,Alm,Yes,6,161,1,33,4,08/15/2017,6
5,E,StopNowCombo,VistaVerde,Alm,Yes,7,172,1,33,8,08/15/2017,6
5,E,StopNowCombo,VistaVerde,Alm,Yes,8,184,1,33,2,08/15/2017,6
1,A,NowBiolure,VistaVerde,Pis,Yes,1,214,2,33,2,08/15/2017,6
1,A,NowBiolure,VistaVerde,Pis,Yes,2,221,2,33,0,08/15/2017,6
1,A,NowBiolure,VistaVerde,Pis,Yes,3,233,2,33,2,08/15/2017,6
1,A,NowBiolure,VistaVerde,Pis,Yes,4,245,2,33,1,08/15/2017,6
1,A,NowBiolure,VistaVerde,Pis,Yes,5,255,2,33,0,08/15/2017,6
1,A,NowBiolure,VistaVerde,Pis,Yes,6,265,2,33,0,08/15/2017,6
1,A,NowBiolure,VistaVerde,Pis,Yes,7,273,2,33,2,08/15/2017,6
1,A,NowBiolure,VistaVerde,Pis,Yes,8,285,2,33,0,08/15/2017,6
2,B,Ppo,VistaVerde,Pis,Yes,1,212,2,33,4,08/15/2017,6
2,B,Ppo,VistaVerde,Pis,Yes,2,222,2,33,12,08/15/2017,6
2,B,Ppo,VistaVerde,Pis,Yes,3,232,2,33,10,08/15/2017,6
2,B,Ppo,VistaVerde,Pis,Yes,4,243,2,33,10,08/15/2017,6
2,B,Ppo,VistaVerde,Pis,Yes,5,252,2,33,14,08/15/2017,6
2,B,Ppo,VistaVerde,Pis,Yes,6,264,2,33,12,08/15/2017,6
2,B,Ppo,VistaVerde,Pis,Yes,7,272,2,33,4,08/15/2017,6
2,B,Ppo,VistaVerde,Pis,Yes,8,283,2,33,13,08/15/2017,6
3,C,PpoCombo,VistaVerde,Pis,Yes,1,213,2,33,47,08/15/2017,6
3,C,PpoCombo,VistaVerde,Pis,Yes,2,225,2,33,50,08/15/2017,6
3,C,PpoCombo,VistaVerde,Pis,Yes,3,231,2,33,22,08/15/2017,6
3,C,PpoCombo,VistaVerde,Pis,Yes,4,241,2,33,23,08/15/2017,6
3,C,PpoCombo,VistaVerde,Pis,Yes,5,254,2,33,22,08/15/2017,6
3,C,PpoCombo,VistaVerde,Pis,Yes,6,263,2,33,36,08/15/2017,6
3,C,PpoCombo,VistaVerde,Pis,Yes,7,271,2,33,25,08/15/2017,6
3,C,PpoCombo,VistaVerde,Pis,Yes,8,284,2,33,10,08/15/2017,6
4,D,StopNow,VistaVerde,Pis,Yes,1,211,2,33,5,08/15/2017,6
4,D,StopNow,VistaVerde,Pis,Yes,2,223,2,33,3,08/15/2017,6
4,D,StopNow,VistaVerde,Pis,Yes,3,234,2,33,1,08/15/2017,6
4,D,StopNow,VistaVerde,Pis,Yes,4,242,2,33,4,08/15/2017,6
4,D,StopNow,VistaVerde,Pis,Yes,5,251,2,33,3,08/15/2017,6
4,D,StopNow,VistaVerde,Pis,Yes,6,262,2,33,7,08/15/2017,6
4,D,StopNow,VistaVerde,Pis,Yes,7,274,2,33,3,08/15/2017,6
4,D,StopNow,VistaVerde,Pis,Yes,8,281,2,33,2,08/15/2017,6
5,E,StopNowCombo,VistaVerde,Pis,Yes,1,215,2,33,12,08/15/2017,6
5,E,StopNowCombo,VistaVerde,Pis,Yes,2,224,2,33,9,08/15/2017,6
5,E,StopNowCombo,VistaVerde,Pis,Yes,3,235,2,33,4,08/15/2017,6
5,E,StopNowCombo,VistaVerde,Pis,Yes,4,244,2,33,9,08/15/2017,6
5,E,StopNowCombo,VistaVerde,Pis,Yes,5,253,2,33,4,08/15/2017,6
5,E,StopNowCombo,VistaVerde,Pis,Yes,6,261,2,33,7,08/15/2017,6
5,E,StopNowCombo,VistaVerde,Pis,Yes,7,275,2,33,3,08/15/2017,6
5,E,StopNowCombo,VistaVerde,Pis,Yes,8,282,2,33,3,08/15/2017,6
1,A,NowBiolure,Kettleman,Alm,No,1,314,3,34,9,08/23/2017,9
1,A,NowBiolure,Kettleman,Alm,No,2,324,3,34,0,08/23/2017,9
1,A,NowBiolure,Kettleman,Alm,No,3,332,3,34,3,08/23/2017,9
1,A,NowBiolure,Kettleman,Alm,No,4,343,3,34,3,08/23/2017,9
1,A,NowBiolure,Kettleman,Alm,No,5,355,3,34,8,08/23/2017,9
1,A,NowBiolure,Kettleman,Alm,No,6,361,3,34,5,08/23/2017,9
1,A,NowBiolure,Kettleman,Alm,No,7,371,3,34,2,08/23/2017,9
1,A,NowBiolure,Kettleman,Alm,No,8,381,3,34,8,08/23/2017,9
2,B,Ppo,Kettleman,Alm,No,1,315,3,34,14,08/23/2017,9
2,B,Ppo,Kettleman,Alm,No,2,322,3,34,16,08/23/2017,9
2,B,Ppo,Kettleman,Alm,No,3,333,3,34,32,08/23/2017,9
2,B,Ppo,Kettleman,Alm,No,4,345,3,34,34,08/23/2017,9
2,B,Ppo,Kettleman,Alm,No,5,351,3,34,49,08/23/2017,9
2,B,Ppo,Kettleman,Alm,No,6,362,3,34,26,08/23/2017,9
2,B,Ppo,Kettleman,Alm,No,7,375,3,34,43,08/23/2017,9
2,B,Ppo,Kettleman,Alm,No,8,382,3,34,17,08/23/2017,9
3,C,PpoCombo,Kettleman,Alm,No,1,311,3,34,56,08/23/2017,9
3,C,PpoCombo,Kettleman,Alm,No,2,325,3,34,37,08/23/2017,9
3,C,PpoCombo,Kettleman,Alm,No,3,334,3,34,32,08/23/2017,9
3,C,PpoCombo,Kettleman,Alm,No,4,344,3,34,28,08/23/2017,9
3,C,PpoCombo,Kettleman,Alm,No,5,354,3,34,24,08/23/2017,9
3,C,PpoCombo,Kettleman,Alm,No,6,364,3,34,13,08/23/2017,9
3,C,PpoCombo,Kettleman,Alm,No,7,372,3,34,62,08/23/2017,9
3,C,PpoCombo,Kettleman,Alm,No,8,383,3,34,38,08/23/2017,9
